,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
17689,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,2344,1695
17690,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9899,352
17691,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2932,316
17692,0,1,1,0,1005,6563,320,50,572,2,39,-1,32,47,17,12,451,18,0,1905,2771,227
17693,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6547,1359
17694,1,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,485,814
17695,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10505,943
17696,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,825
17697,0,0,1,0,1005,16858,320,50,1887,3,39,-1,23,413,408,2,451,18,0,1905,11642,1028
17698,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7821,1508
17699,0,0,1,2,1005,18987,320,50,2158,3,291,100190,61,294,377,5,380,28,7,2642,13876,111
17700,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12098,603
17701,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12358,241
17702,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,469,473,12,451,18,0,1905,3054,714
17703,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7021,1431
17704,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,365,1254
17705,1,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15338,395
17706,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,6038,1243
17707,0,0,1,0,1005,20596,320,50,2161,0,35,100130,157,294,377,5,208,12,13,1905,16842,547
17708,0,1,1,0,1005,19771,320,50,2227,0,687,100075,48,401,349,12,451,18,0,1905,10716,930
17709,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,17410,890
17710,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2800,227
17711,1,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,16031,1210
17712,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,14707,798
17713,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,2561,15419,1634
17714,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11114,1359
17715,1,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7901,561
17716,1,1,1,0,1005,20251,320,50,2323,0,687,100081,48,47,17,12,451,18,0,1905,17245,930
17717,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10330,1508
17718,0,0,1,0,1005,19771,320,50,2227,0,687,100074,48,241,399,13,451,18,0,1905,7111,1508
17719,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,3407,1095
17720,0,0,1,0,1005,17653,300,250,1994,2,39,100084,33,204,220,4,451,18,0,1905,4462,522
17721,1,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6308,395
17722,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9367,778
17723,0,1,4,0,1010,17877,320,50,2036,3,47,-1,156,294,377,5,268,18,2,2345,4218,1662
17724,1,1,1,0,1005,20632,320,50,2374,3,39,-1,23,493,240,12,451,18,0,1905,13460,321
17725,0,1,1,0,1005,15704,320,50,1722,0,35,100083,79,150,75,2,451,18,0,1905,15534,825
17726,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4629,438
17727,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,7027,919
17728,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1989,7
17729,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,943
17730,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,10817,1427
17731,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,159,32,2,1905,1357,1692
17732,0,0,1,0,1005,20969,320,50,2372,0,813,-1,46,35,192,12,451,18,0,1905,1340,943
17733,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,268,18,2,133,12721,1662
17734,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4913,541
17735,0,0,1,2,1005,16859,320,50,1887,3,39,100202,23,69,225,12,451,18,0,1905,10228,1629
17736,1,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13316,438
17737,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,15318,451
17738,0,0,1,2,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1023,1764
17739,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11529,438
17740,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,749,1359
17741,1,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,290,1634
17742,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,296,5,5,1905,10906,1634
17743,0,0,0,0,1002,15700,300,50,1722,0,35,-1,79,434,234,5,451,18,0,694,10961,764
17744,0,0,1,2,1005,15704,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,6916,1307
17745,0,0,1,0,1005,6616,320,50,576,2,35,-1,32,294,377,5,430,14,2,1841,11334,227
17746,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12922,1558
17747,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12541,1359
17748,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13932,1110
17749,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11820,866
17750,1,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6567,1110
17751,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,127,32,2,1905,10399,1247
17752,0,0,1,2,1005,463,320,50,122,3,1319,100165,15,294,377,5,309,5,11,1905,231,1426
17753,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8513,778
17754,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,880,1562
17755,1,0,1,0,1005,21277,300,250,2443,2,39,-1,23,204,220,4,451,18,0,1905,15827,799
17756,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2492,269
17757,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7816,1508
17758,0,1,1,0,1005,16208,320,50,1800,3,167,100081,23,67,426,12,451,18,0,1905,5986,761
17759,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10568,1508
17760,1,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11689,241
17761,0,1,1,0,1005,15702,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,4446,213
17762,0,0,1,0,1005,19666,300,250,2253,2,303,-1,52,268,467,12,451,18,0,1905,15285,737
17763,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6191,561
17764,0,0,1,0,1005,16859,320,50,1887,3,39,100194,23,287,164,12,451,18,0,1905,16635,1107
17765,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,2523,8376,1662
17766,0,0,1,2,1005,20596,320,50,2161,0,35,100148,157,294,377,5,360,5,2,1538,11745,833
17767,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14767,395
17768,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,11914,179
17769,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,248,254,4,451,18,0,1905,7426,1502
17770,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,11456,1762
17771,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,12051,598
17772,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11622,227
17773,0,0,1,0,1005,20980,320,50,2371,0,551,100215,46,364,233,3,451,18,0,1905,16465,328
17774,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1649,12329,1743
17775,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7784,1634
17776,0,1,1,0,1005,17893,320,50,2039,2,39,-1,32,29,400,12,451,18,0,1905,9878,473
17777,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12674,943
17778,0,0,1,0,1005,20632,320,50,2374,3,39,-1,23,294,377,5,120,5,7,2030,14426,590
17779,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,159,32,2,1905,10404,328
17780,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,110,1368
17781,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5999,1325
17782,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,290,943
17783,1,0,1,0,1005,17654,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,6812,45
17784,0,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,2363,686
17785,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2345,1110
17786,1,0,1,2,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6555,796
17787,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4211,1487
17788,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,199,161,12,451,18,0,1905,6758,1476
17789,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4913,547
17790,0,0,1,0,1005,19016,300,250,2162,2,39,-1,33,204,220,4,451,18,0,1905,16528,227
17791,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11314,943
17792,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5835,395
17793,0,0,1,0,1005,20970,320,50,2372,0,813,-1,46,35,192,12,451,18,0,1905,7279,315
17794,0,0,0,0,1002,21300,320,50,2446,3,171,100228,156,291,377,5,451,18,0,75,8169,1436
17795,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9209,1149
17796,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,544,207,12,451,18,0,1905,14897,874
17797,0,0,1,0,1005,16859,320,50,1887,3,39,-1,23,287,164,12,451,18,0,1905,12650,1454
17798,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,16720,78
17799,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14180,547
17800,0,0,1,3,1005,1278,320,50,196,3,303,-1,15,294,377,5,98,5,10,2206,15418,1182
17801,0,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,2490,1081
17802,0,0,1,0,1005,15706,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,2391,1267
17803,1,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,10831,547
17804,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,12344,547
17805,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,237,5845,1599
17806,0,0,1,0,1005,20596,320,50,2161,0,35,100210,157,3,10,8,451,18,0,1905,9642,576
17807,1,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16398,199
17808,0,0,1,0,1005,15704,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,9934,176
17809,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,479,21,2,1905,5796,1189
17810,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14168,1306
17811,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,206,34,12,451,18,0,1905,4558,1533
17812,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,4631,1475
17813,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,47,17,12,451,18,0,1905,12326,810
17814,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16410,686
17815,0,0,1,0,1005,17212,320,50,1887,3,39,-1,23,413,408,2,451,18,0,1905,6236,1162
17816,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,8326,1508
17817,1,0,0,0,1002,21683,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,120,397
17818,0,0,1,0,1005,6558,320,50,571,2,39,-1,32,294,377,5,163,5,2,2410,17418,1305
17819,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,6682,1050
17820,1,1,1,2,1005,20596,320,50,2161,0,35,-1,157,49,156,3,451,18,0,1905,5261,989
17821,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2934,561
17822,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11002,1149
17823,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5884,296
17824,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,182,5,2,1905,13870,1243
17825,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6812,547
17826,1,0,0,0,1002,19665,320,50,2253,2,303,-1,52,456,278,5,451,18,0,1522,10047,709
17827,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5808,890
17828,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,7789,1149
17829,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,2534,37
17830,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5495,1508
17831,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,10753,798
17832,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,17070,438
17833,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,6513,573
17834,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,479,21,2,1905,7953,454
17835,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6454,778
17836,0,0,1,0,1005,6559,320,50,571,2,39,100048,32,294,377,5,430,14,2,2721,10298,45
17837,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4156,399
17838,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6304,1149
17839,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,8888,943
17840,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5495,1508
17841,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4549,1738
17842,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2986,1190
17843,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16412,1508
17844,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1435,227
17845,0,1,1,2,1005,20596,320,50,2161,0,35,100034,157,307,452,4,451,18,0,1905,5906,989
17846,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4269,810
17847,0,0,1,0,1005,18993,320,50,2161,0,35,100130,157,294,377,5,234,5,1,1343,476,1306
17848,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,64,456
17849,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14176,213
17850,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,17267,121
17851,0,0,1,0,1005,18993,320,50,2161,0,35,100034,157,294,377,5,35,5,13,1905,2571,1141
17852,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,300,442,5,451,18,0,1737,1236,245
17853,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,3746,269
17854,0,0,1,0,1005,18993,320,50,2161,0,35,100148,157,294,377,5,35,5,13,1905,4765,1502
17855,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9414,227
17856,1,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13247,547
17857,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,7202,211
17858,1,0,1,0,1005,20093,300,250,2295,2,35,-1,23,204,220,4,451,18,0,1905,10331,736
17859,0,0,1,0,1005,16989,320,50,1926,2,39,100128,13,294,377,5,35,5,13,1905,4404,195
17860,1,1,1,0,1005,17747,320,50,1974,2,39,100021,33,493,240,12,451,18,0,1905,2099,806
17861,0,0,1,0,1005,20969,320,50,2372,0,813,-1,46,35,192,12,451,18,0,1905,13254,1020
17862,0,0,1,2,1005,21611,320,50,2480,3,297,100111,61,294,377,5,163,5,2,2313,2293,968
17863,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,454,366,3,451,18,0,1905,8732,849
17864,0,1,1,0,1005,20634,320,50,2374,3,39,-1,23,493,240,12,451,18,0,1905,15985,324
17865,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,268,18,2,1461,4960,847
17866,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11844,1508
17867,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10135,1634
17868,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4681,71
17869,0,0,1,0,1005,18993,320,50,2161,0,35,100160,157,294,377,5,35,5,13,1905,8698,1508
17870,1,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,917,1359
17871,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,4804,205
17872,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,323,8,4,451,18,0,1905,16236,989
17873,0,1,1,0,1005,19771,320,50,2227,0,687,100074,48,206,34,12,451,18,0,1905,13160,722
17874,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15405,874
17875,0,0,1,3,1005,16859,320,50,1887,3,39,100199,23,294,377,5,107,5,2,2761,703,925
17876,1,0,1,2,1005,380,320,50,112,3,1319,-1,15,294,377,5,356,5,13,1764,3460,833
17877,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,220,78,12,451,18,0,1905,13885,1706
17878,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,778
17879,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1689,14125,1194
17880,0,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,17427,227
17881,0,0,1,0,1005,20980,320,50,2371,0,551,100217,46,294,377,5,282,31,10,1905,810,1288
17882,0,0,1,2,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11820,1764
17883,0,1,1,0,1005,16920,320,50,1899,0,431,-1,117,213,37,12,451,18,0,1905,11800,943
17884,0,1,1,0,1005,17914,320,50,2043,2,39,-1,32,514,375,12,451,18,0,1905,7461,227
17885,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,2315,3
17886,0,1,1,0,1005,19771,320,50,2227,0,687,100074,48,514,375,12,451,18,0,1905,16189,722
17887,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11946,547
17888,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17239,814
17889,0,1,1,0,1005,17614,320,50,1993,2,1063,100084,33,476,294,12,451,18,0,1905,1685,910
17890,0,0,1,0,1005,15701,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8183,778
17891,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9156,438
17892,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11027,1110
17893,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,10263,1641
17894,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5618,352
17895,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,443,5,2,1660,7760,1502
17896,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11338,814
17897,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,988,224
17898,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16214,159
17899,1,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,468,18,2,1234,6962,1662
17900,1,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,12547,778
17901,0,0,1,0,1005,15708,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,15723,118
17902,0,0,1,0,1005,20980,320,50,2371,0,551,100215,46,294,377,5,348,32,2,1905,3587,1692
17903,0,1,1,0,1005,19950,320,50,1800,3,167,100079,23,213,37,12,451,18,0,1905,5515,943
17904,1,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,17234,1765
17905,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,374,18,2,923,5602,833
17906,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,163,5,2,1734,16352,1635
17907,0,0,1,0,1005,21234,320,50,2434,3,163,100086,61,463,395,12,451,18,0,1905,6214,432
17908,0,1,1,0,1005,16208,320,50,1800,3,167,100077,23,292,157,12,451,18,0,1905,7699,810
17909,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1555,943
17910,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14772,810
17911,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,407,390,12,451,18,0,1905,10844,943
17912,0,1,1,0,1005,16208,320,50,1800,3,167,100081,23,292,157,12,451,18,0,1905,11990,717
17913,0,0,1,0,1005,20633,320,50,2374,3,39,100119,23,413,408,2,451,18,0,1905,10972,43
17914,0,0,1,0,1005,20596,320,50,2161,0,35,100131,157,1,179,12,451,18,0,1905,12846,1683
17915,1,1,1,0,1005,20312,320,50,1780,0,1711,100077,48,514,375,12,451,18,0,1905,17443,1180
17916,1,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13244,1168
17917,0,0,1,0,1005,19950,320,50,1800,3,167,100077,23,223,287,12,451,18,0,1905,220,547
17918,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,2505,547
17919,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,99,32,2,1905,1670,1692
17920,0,0,1,3,1005,15705,320,50,1722,0,35,-1,79,294,377,5,399,5,7,317,13682,480
17921,1,0,0,0,1002,21683,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,10834,397
17922,0,1,1,0,1005,16071,320,50,1784,2,175,-1,95,206,34,12,451,18,0,1905,10246,1305
17923,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,414,469,4,451,18,0,1905,14291,989
17924,0,0,1,0,1005,6559,320,50,571,2,39,100049,32,294,377,5,428,5,7,1905,1531,1634
17925,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,163,5,2,2118,4632,909
17926,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,9822,943
17927,1,0,1,0,1005,17653,300,250,1994,2,39,100084,33,204,220,4,451,18,0,1905,14192,1149
17928,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,370,798
17929,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7319,492
17930,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,503,13,3,451,18,0,1905,1485,39
17931,0,0,0,0,1002,21665,320,50,2493,3,35,100072,117,294,377,5,287,18,0,2679,3443,807
17932,0,0,1,0,1005,20751,320,50,1895,0,681,100028,101,294,377,5,231,18,2,1905,3259,391
17933,0,0,1,0,1005,15707,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7158,457
17934,1,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15079,1359
17935,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7299,1151
17936,0,0,1,0,1005,20751,320,50,1895,0,681,100028,101,294,377,5,144,18,2,1661,6844,547
17937,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1905,2527,1406
17938,0,1,1,0,1005,19950,320,50,1800,3,167,100074,23,47,17,12,451,18,0,1905,16059,227
17939,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,8442,1448
17940,0,0,1,2,1005,18993,320,50,2161,0,35,100053,157,294,377,5,360,5,2,1790,7931,772
17941,1,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,14848,948
17942,0,1,1,0,1005,21612,320,50,2481,3,297,100111,61,327,237,3,451,18,0,1905,4332,148
17943,1,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,432,227
17944,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,16444,355
17945,1,0,1,0,1005,15707,320,50,1722,0,35,-1,79,476,294,12,451,18,0,1905,11927,187
17946,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,436,425,0,451,18,0,1905,8213,814
17947,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9423,943
17948,0,0,1,0,1005,20560,320,50,2271,0,687,-1,48,183,339,12,451,18,0,1905,5215,622
