,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
9084,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,4996,328
9085,0,0,1,0,1005,21189,320,50,2424,1,161,100193,71,294,377,5,154,25,2,1905,7732,887
9086,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,119,116,4,451,18,0,1905,13022,724
9087,0,0,1,2,1005,19016,300,250,2162,2,39,100062,33,328,220,4,451,18,0,1905,12928,816
9088,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,454,366,3,451,18,0,1905,13182,37
9089,0,0,0,0,1002,21660,320,50,2446,3,171,100228,156,291,377,5,451,18,0,932,1865,1436
9090,0,1,1,0,1005,20352,320,50,2333,0,39,100075,157,206,34,12,451,18,0,1905,13433,943
9091,0,1,1,0,1005,15708,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,6653,539
9092,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,292,157,12,451,18,0,1905,16112,655
9093,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,183,339,12,451,18,0,1905,1566,227
9094,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1110
9095,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11529,213
9096,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,344,421,12,451,18,0,1905,1190,673
9097,0,1,1,0,1005,17614,320,50,1993,2,1063,100084,33,476,294,12,451,18,0,1905,5792,45
9098,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,182,115,4,451,18,0,1905,856,655
9099,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,4270,1050
9100,0,1,1,0,1005,19771,320,50,2227,0,687,-1,48,206,34,12,451,18,0,1905,10433,1552
9101,0,0,1,2,1005,21611,320,50,2480,3,297,100111,61,294,377,5,429,24,2,1905,14783,12
9102,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2964,1470
9103,0,0,1,0,1005,17212,320,50,1887,3,39,100202,23,125,210,2,451,18,0,1905,3345,567
9104,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
9105,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1538,943
9106,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,327,237,3,451,18,0,1905,9426,814
9107,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13536,943
9108,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1889,159
9109,0,1,1,0,1005,16920,320,50,1899,0,431,100081,117,213,37,12,451,18,0,1905,7505,943
9110,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,374,1533
9111,0,1,1,0,1005,17747,320,50,1974,2,39,-1,33,493,240,12,451,18,0,1905,13116,800
9112,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,644,899
9113,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,14371,1108
9114,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,302,22,2,1905,8847,890
9115,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,851
9116,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2788,269
9117,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,163,5,2,1905,11490,227
9118,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15770,1236
9119,0,1,1,0,1005,6616,320,50,576,2,35,100131,32,514,375,12,451,18,0,1905,2670,943
9120,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11805,1353
9121,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9098,438
9122,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3951,1681
9123,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,1634
9124,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2594,269
9125,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,206,34,12,451,18,0,1905,12943,943
9126,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,15880,536
9127,0,0,1,0,1005,17654,300,250,1994,2,39,100084,33,204,220,4,451,18,0,1905,8815,686
9128,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4610,1110
9129,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15417,943
9130,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1234,438
9131,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11259,227
9132,0,1,1,0,1005,19771,320,50,2227,0,687,100075,48,292,157,12,451,18,0,1905,6233,1318
9133,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,441,1359
9134,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11692,1149
9135,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,9265,1050
9136,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,294,377,5,3,5,7,151,11663,227
9137,0,0,1,0,1005,16858,320,50,1887,3,39,100202,23,220,78,12,451,18,0,1905,299,567
9138,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,14742,369
9139,0,0,1,0,1005,20362,320,50,2333,0,39,100188,157,248,254,4,451,18,0,1905,6760,833
9140,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,143,140,12,451,18,0,1905,10799,1305
9141,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,2850,978
9142,0,0,1,0,1005,17163,320,50,1955,3,163,100193,71,497,399,2,451,18,0,1905,2628,1085
9143,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,159,32,2,1905,11211,328
9144,0,0,1,3,1005,20596,320,50,2161,0,35,100034,157,294,377,5,462,30,10,97,12009,315
9145,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,479,21,2,1905,12142,1050
9146,0,0,1,0,1005,16858,320,50,1887,3,39,100194,23,413,408,2,451,18,0,1905,7180,447
9147,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,485,814
9148,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,285,1571
9149,0,0,1,2,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5276,650
9150,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3837,260
9151,0,1,1,0,1005,20596,320,50,2161,0,35,100034,157,454,366,3,451,18,0,1905,7896,865
9152,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,443,5,2,1726,8745,1112
9153,0,1,1,2,1005,18993,320,50,2161,0,35,100034,157,260,369,4,451,18,0,1905,5557,989
9154,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16587,1353
9155,0,0,1,0,1005,18987,320,50,2158,3,291,-1,61,294,377,5,470,13,2,829,15784,292
9156,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,314,18,2,2508,14519,1662
9157,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9224,227
9158,0,0,0,0,1002,9438,320,50,898,3,427,100005,61,52,76,5,451,18,0,83,2438,295
9159,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,4991,236
9160,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3294,943
9161,0,0,1,0,1005,17914,320,50,2043,2,39,-1,32,476,294,12,451,18,0,1905,12970,492
9162,0,0,1,0,1005,20596,320,50,2161,0,35,100010,157,294,377,5,182,5,2,1905,13567,440
9163,0,0,1,2,1005,21612,320,50,2481,3,297,100111,61,241,399,13,451,18,0,1905,1976,303
9164,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,479,21,2,1905,2711,1050
9165,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1109,943
9166,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,494,943
9167,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17441,943
9168,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,235,348,6,451,18,0,1905,7369,989
9169,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,3652,1634
9170,0,0,1,0,1005,20362,320,50,2333,0,39,100188,157,69,225,12,451,18,0,1905,11723,1305
9171,0,0,1,0,1005,16859,320,50,1887,3,39,-1,23,220,78,12,451,18,0,1905,14351,1433
9172,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16709,159
9173,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12071,213
9174,0,0,1,0,1005,16685,320,50,1092,3,1835,100156,61,294,377,5,421,7,2,1905,3020,1342
9175,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,3977,1306
9176,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
9177,0,0,1,0,1005,20984,320,50,2371,0,551,100217,46,294,377,5,159,32,2,1905,79,1692
9178,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,373,23,3,1796,5319,1125
9179,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4687,227
9180,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,16400,943
9181,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,2031,37
9182,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,262,431,12,451,18,0,1905,4812,1738
9183,0,0,1,2,1005,18954,320,50,2154,3,427,100062,61,294,377,5,86,5,10,1905,13651,449
9184,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1503,976,1743
9185,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8594,1359
9186,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,414,1030,37
9187,0,0,1,0,1005,6616,320,50,576,2,35,-1,32,294,377,5,430,14,2,1905,17260,1081
9188,0,0,1,0,1005,17163,320,50,1955,3,163,100193,71,241,399,13,451,18,0,1905,2628,1085
9189,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7079,1029
9190,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,8066,1050
9191,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15259,1738
9192,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6,199
9193,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5125,1508
9194,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9090,833
9195,0,0,1,2,1005,19865,320,50,2270,0,683,100155,48,294,377,5,430,14,2,2535,5695,493
9196,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17130,547
9197,0,0,1,0,1005,6991,320,50,613,2,39,100233,32,294,377,5,428,5,7,844,15765,543
9198,0,0,1,0,1005,6560,320,50,571,2,39,-1,32,294,377,5,430,14,2,1905,7047,1743
9199,0,0,0,0,1002,17894,320,50,2039,2,39,100079,32,158,212,5,451,18,0,733,15933,400
9200,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,698,1654
9201,0,0,1,0,1005,16685,320,50,1092,3,1835,100156,61,294,377,5,421,7,2,1905,14822,26
9202,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17197,1412
9203,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,89,11,5,451,18,0,2848,15119,640
9204,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15560,438
9205,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15729,1431
9206,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,14752,1653
9207,0,0,0,0,1002,21665,320,50,2493,3,35,-1,117,255,377,5,451,18,0,649,13439,218
9208,0,1,1,0,1005,17747,320,50,1974,2,39,100020,33,493,240,12,451,18,0,1905,1741,806
9209,0,0,1,0,1005,20153,320,50,2307,3,163,100020,61,294,377,5,440,32,2,1905,7383,1189
9210,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6498,1149
9211,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,10,377,5,451,18,0,997,11726,546
9212,0,0,1,0,1005,17914,320,50,2043,2,39,-1,32,476,294,12,451,18,0,1905,5463,547
9213,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1634,395
9214,0,1,4,0,1010,12471,320,50,1272,3,303,-1,15,294,377,5,477,18,10,834,11141,1634
9215,0,0,1,0,1005,12000,320,50,1248,2,39,100034,13,294,377,5,475,5,2,1905,3614,1062
9216,0,0,1,0,1005,15708,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8393,227
9217,0,1,1,2,1005,17747,320,50,1974,2,39,100019,33,493,240,12,451,18,0,1905,9518,1481
9218,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,728,825
9219,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,360,241,12,451,18,0,1905,4493,1305
9220,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17378,651
9221,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14362,943
9222,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
9223,0,0,1,0,1005,20984,320,50,2371,0,551,100217,46,294,377,5,284,32,2,1905,12174,878
9224,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,641,1359
9225,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,735,1683
9226,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,1286,269
9227,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,16260,943
9228,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,290,213
9229,0,1,1,0,1005,17747,320,50,1974,2,39,-1,33,493,240,12,451,18,0,1905,10708,1508
9230,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5054,1508
9231,0,0,1,2,1005,20352,320,50,2333,0,39,100128,157,188,376,12,451,18,0,1905,12299,929
9232,0,0,1,0,1005,19015,300,250,2162,2,39,-1,33,204,220,4,451,18,0,1905,45,833
9233,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,480,18,2,1886,2385,1641
9234,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16905,37
9235,0,0,1,0,1005,20984,320,50,2371,0,551,100215,46,294,377,5,284,32,2,1905,4980,1189
9236,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,1705,227
9237,0,0,1,0,1005,16615,320,50,1863,3,39,-1,23,287,164,12,451,18,0,1905,9793,943
9238,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15861,438
9239,0,0,1,0,1005,6616,320,50,576,2,35,100130,32,62,465,2,451,18,0,1905,17309,227
9240,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,14642,1725
9241,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,314,18,2,589,11107,1654
9242,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4191,1090
9243,0,0,0,0,1002,21300,320,50,2446,3,171,100228,156,291,377,5,451,18,0,1011,15942,1436
9244,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5774,1508
9245,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,10821,1445
9246,0,0,0,0,1002,16920,320,50,1899,0,431,100074,117,300,442,5,451,18,0,1173,8811,170
9247,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,48,356,12,451,18,0,1905,12567,1045
9248,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,479,21,2,1905,14355,328
9249,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,294,377,5,3,5,7,784,4722,213
9250,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13975,395
9251,0,0,1,2,1005,6557,320,50,571,2,39,100048,32,294,377,5,430,14,2,348,9242,1307
9252,0,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,14664,1359
9253,0,0,1,0,1005,20596,320,50,2161,0,35,100130,157,294,377,5,182,5,2,1905,16539,600
9254,0,1,4,0,1010,17877,320,50,2036,3,47,-1,156,294,377,5,268,18,2,2618,4218,1662
9255,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,6512,1426
9256,0,0,1,2,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4160,650
9257,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13832,199
9258,0,0,1,2,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11511,1662
9259,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,32,5,2,2841,11324,1653
9260,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2457,227
9261,0,0,1,0,1005,16858,320,50,1887,3,39,-1,23,469,473,12,451,18,0,1905,17033,1151
9262,0,1,1,0,1005,15702,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,7231,778
9263,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,480,18,2,1807,11996,159
9264,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,268,18,2,1482,925,1306
9265,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,69,18,2,1905,172,1263
9266,0,0,1,0,1005,15704,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,14411,959
9267,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1167,943
9268,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,1789,1050
9269,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,11417,918
9270,0,1,1,0,1005,6616,320,50,576,2,35,-1,32,22,148,12,451,18,0,1905,16814,943
9271,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5098,566
9272,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,338,162,13,451,18,0,1905,8529,296
9273,0,0,0,0,1002,6360,300,50,544,3,39,100075,23,194,176,5,451,18,0,1705,11779,486
9274,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,364,10177,699
9275,0,0,1,0,1005,17654,300,250,1994,2,39,100084,33,204,220,4,451,18,0,1905,15640,224
9276,0,0,0,0,1002,20353,300,50,2333,0,39,-1,157,294,377,5,233,18,0,2079,8285,953
9277,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11400,1160
9278,0,0,1,0,1005,20093,300,250,2295,2,35,100081,23,328,220,4,451,18,0,1905,5684,1488
9279,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4692,395
9280,0,1,1,0,1005,16071,320,50,1784,2,175,100077,95,454,366,3,451,18,0,1905,4104,1306
9281,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,7307,1049
9282,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4913,1697
9283,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11159,395
9284,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11910,394
9285,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,262,24,5,2179,13650,1307
9286,0,0,1,3,1005,15706,320,50,1722,0,35,-1,79,294,377,5,399,5,7,1892,13542,159
9287,0,0,1,0,1005,17653,300,250,1994,2,39,100083,33,204,220,4,451,18,0,1905,16474,1235
9288,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,248,254,4,451,18,0,1905,17407,954
9289,0,1,1,0,1005,19665,320,50,2253,2,303,100193,52,264,240,12,451,18,0,1905,8741,1607
9290,0,1,1,2,1005,20596,320,50,2161,0,35,100034,157,132,77,6,451,18,0,1905,163,989
9291,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
9292,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,5951,833
9293,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15126,943
9294,0,0,1,2,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9192,1662
9295,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,244,18,2,176,2559,561
9296,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,327,237,3,451,18,0,1905,12666,1497
9297,0,0,0,0,1002,21300,320,50,2446,3,171,100228,156,294,377,5,149,18,0,666,13129,1623
9298,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,15031,328
9299,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,5426,570
9300,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,561,385,12,451,18,0,1905,15034,1559
9301,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16316,227
9302,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,480,18,2,1807,11996,159
9303,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,182,5,2,1905,7829,508
9304,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1110
9305,0,0,1,0,1005,19015,300,250,2162,2,39,100119,33,204,220,4,451,18,0,1905,12811,889
9306,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12802,227
9307,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,84,5,5,1905,3034,1675
9308,0,1,1,0,1005,19772,320,50,2227,0,687,100075,48,292,157,12,451,18,0,1905,10910,930
9309,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,17121,1127
9310,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,6762,967
9311,0,0,1,0,1005,20508,320,50,2351,3,163,100020,61,294,377,5,271,32,2,1905,7154,1692
9312,0,0,1,2,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1835,1307
9313,0,0,1,0,1005,375,320,50,112,3,1319,100048,15,294,377,5,475,5,2,1905,10163,440
9314,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,443,5,2,762,805,298
9315,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,13591,1508
9316,0,1,1,0,1005,6616,320,50,576,2,35,100131,32,22,148,12,451,18,0,1905,8964,227
9317,0,0,1,2,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10465,650
9318,0,0,0,0,1002,17914,320,50,2043,2,39,-1,32,375,288,5,451,18,0,1251,3676,644
9319,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,401,349,12,451,18,0,1905,10966,916
9320,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,3098,1451
9321,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2423,1110
9322,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,368,18,2,2244,8151,200
9323,0,0,1,0,1005,16920,320,50,1899,0,431,100077,117,464,365,12,451,18,0,1905,8738,1513
9324,0,0,1,3,1005,16408,320,50,1835,1,431,100012,71,294,377,5,125,5,10,1212,1509,1085
9325,0,0,1,0,1005,16859,320,50,1887,3,39,-1,23,287,164,12,451,18,0,1905,17208,657
9326,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,257,60,5,451,18,0,2025,4050,1310
9327,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13664,159
9328,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6316,686
9329,0,0,1,0,1005,18987,320,50,2158,3,291,100190,61,294,377,5,470,13,2,318,17003,1085
9330,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3486,1110
9331,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
9332,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,244,18,2,147,16058,470
9333,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2102,241
9334,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,227
9335,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,14587,314
9336,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16271,395
9337,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2031,1634
9338,0,0,1,0,1005,18648,320,50,1092,3,1835,100156,61,294,377,5,479,21,2,1905,6427,328
9339,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,15282,1028
9340,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11832,28
9341,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1905,16584,227
9342,0,0,1,3,1005,20596,320,50,2161,0,35,-1,157,294,377,5,98,5,10,1271,7296,1085
9343,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5495,1508
