,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
2326,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,6272,673
2327,0,0,1,0,1005,19950,320,50,1800,3,167,100077,23,223,287,12,451,18,0,1905,16223,1305
2328,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,6415,833
2329,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14180,547
2330,0,0,1,0,1005,20980,320,50,2371,0,551,100217,46,294,377,5,284,32,2,1905,12059,1189
2331,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,12093,452
2332,0,0,1,0,1005,20508,320,50,2351,3,163,100020,61,294,377,5,479,21,2,1905,13255,1189
2333,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,290,943
2334,0,0,1,0,1005,16615,320,50,1863,3,39,-1,23,220,78,12,451,18,0,1905,12446,1545
2335,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5678,1426
2336,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2031,851
2337,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2742,116
2338,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,8841,311
2339,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2031,1369
2340,0,1,1,0,1005,17614,320,50,1993,2,1063,100084,33,476,294,12,451,18,0,1905,15307,390
2341,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,12425,943
2342,0,0,1,0,1005,16920,320,50,1899,0,431,100081,117,464,365,12,451,18,0,1905,2763,258
2343,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,12799,1037
2344,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,16191,762
2345,0,0,1,0,1005,9438,320,50,898,3,427,100003,61,413,408,2,451,18,0,1905,6617,1191
2346,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10981,352
2347,0,1,1,0,1005,15699,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,11663,227
2348,0,0,0,0,1002,12226,320,50,1255,0,161,-1,91,294,377,5,149,18,0,1619,536,486
2349,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,9100,943
2350,0,0,1,0,1005,20980,320,50,2371,0,551,100217,46,294,377,5,282,31,10,1905,9709,384
2351,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9899,352
2352,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13443,1634
2353,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8930,943
2354,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15224,227
2355,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,8800,227
2356,0,1,1,0,1005,16920,320,50,1899,0,431,100081,117,213,37,12,451,18,0,1905,12519,655
2357,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,456,278,5,451,18,0,1818,15268,477
2358,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10285,686
2359,0,0,1,0,1005,16208,320,50,1800,3,167,-1,23,223,287,12,451,18,0,1905,14275,116
2360,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,477,202,12,451,18,0,1905,12556,1743
2361,0,1,1,0,1005,15701,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,3112,778
2362,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7133,784
2363,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3178,778
2364,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5774,1508
2365,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4198,686
2366,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,101,5,13,1905,1373,429
2367,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,365,32,2,1905,2407,1050
2368,0,0,0,0,1002,16989,320,50,1926,2,39,-1,13,373,147,5,451,18,0,2240,13560,1719
2369,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,14959,97
2370,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14805,395
2371,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13542,1683
2372,0,1,1,0,1005,9461,320,50,901,3,1315,100190,61,327,237,3,451,18,0,1905,6130,1306
2373,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,14268,1508
2374,0,1,1,0,1005,17614,320,50,1993,2,1063,100083,33,476,294,12,451,18,0,1905,1494,45
2375,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11820,528
2376,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,6190,1085
2377,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14273,260
2378,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11957,227
2379,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,5991,1180
2380,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,371,525
2381,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,213,37,12,451,18,0,1905,2386,1459
2382,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5618,352
2383,0,0,1,0,1005,17661,320,50,1996,1,41,100057,71,294,377,5,365,32,2,1905,10390,1692
2384,0,0,1,0,1005,20984,320,50,2371,0,551,100217,46,294,377,5,284,32,2,1905,15331,1189
2385,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3584,943
2386,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,1961,3317,1662
2387,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7247,1408
2388,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,401,349,12,451,18,0,1905,16043,722
2389,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3796,547
2390,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,297,25,2,1905,376,391
2391,0,1,4,3,1010,21665,320,50,2493,3,35,-1,117,294,377,5,137,18,2,2813,14292,1662
2392,0,0,0,0,1002,17081,320,50,1921,3,47,-1,23,64,105,5,451,18,0,331,12731,1494
2393,0,0,1,0,1005,6616,320,50,576,2,35,100210,32,294,377,5,97,5,2,1905,13307,814
2394,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16086,943
2395,0,1,1,0,1005,19772,320,50,2227,0,687,100074,48,292,157,12,451,18,0,1905,7493,655
2396,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,589,11107,1654
2397,0,0,1,0,1005,16859,320,50,1887,3,39,-1,23,220,78,12,451,18,0,1905,16109,657
2398,0,0,1,0,1005,17914,320,50,2043,2,39,100084,32,476,294,12,451,18,0,1905,4088,227
2399,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16203,1508
2400,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,98,5,10,2450,9162,378
2401,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10418,213
2402,0,0,1,2,1005,18987,320,50,2158,3,291,-1,61,294,377,5,380,28,7,225,6568,52
2403,0,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,11805,45
2404,0,0,1,0,1005,12000,320,50,1248,2,39,-1,13,294,377,5,475,5,2,1905,8431,1390
2405,0,1,1,0,1005,15699,320,50,1722,0,35,-1,79,60,271,2,451,18,0,1905,16282,528
2406,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9730,399
2407,0,0,1,0,1005,19016,300,250,2162,2,39,-1,33,236,220,4,451,18,0,1905,13238,143
2408,0,0,1,2,1005,21401,320,50,1401,0,43,100101,94,446,364,12,451,18,0,1905,1057,968
2409,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14433,943
2410,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8168,547
2411,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4514,1370
2412,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,479,21,2,1905,13098,328
2413,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8844,1508
2414,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,5914,1725
2415,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,184,276,12,451,18,0,1905,3974,259
2416,0,0,1,2,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2660,1764
2417,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,10193,991
2418,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2464,1110
2419,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14140,1508
2420,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,16501,1576
2421,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10197,561
2422,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11444,814
2423,0,0,1,0,1005,18993,320,50,2161,0,35,100210,157,540,174,12,451,18,0,1905,7240,172
2424,0,0,1,0,1005,17653,300,250,1994,2,39,100084,33,328,220,4,451,18,0,1905,1815,227
2425,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4156,399
2426,0,1,1,0,1005,19772,320,50,2227,0,687,100075,48,206,34,12,451,18,0,1905,13442,736
2427,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3534,1359
2428,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,6836,943
2429,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,1814,6475,717
2430,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,562,464,12,451,18,0,1905,16346,1085
2431,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4823,269
2432,0,0,1,0,1005,16858,320,50,1887,3,39,100194,23,287,164,12,451,18,0,1905,16635,1107
2433,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,1905,7571,1708
2434,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,17282,1502
2435,0,1,1,0,1005,19771,320,50,2227,0,687,-1,48,22,148,12,451,18,0,1905,7252,1552
2436,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1523,71
2437,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,414,469,4,451,18,0,1905,7369,989
2438,0,0,1,0,1005,19016,300,250,2162,2,39,100148,33,204,220,4,451,18,0,1905,10375,1502
2439,0,0,1,0,1005,17654,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,10306,221
2440,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,5577,943
2441,0,0,1,0,1005,17653,300,250,1994,2,39,100083,33,328,220,4,451,18,0,1905,9822,913
2442,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5999,943
2443,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,5821,1576
2444,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,453,18,10,298,14581,1662
2445,0,1,1,0,1005,21614,216,36,2481,3,297,100111,61,327,237,3,451,18,0,1905,9197,913
2446,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6382,686
2447,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,17,0,2,1905,11064,597
2448,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,2161,111
2449,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9236,778
2450,0,0,1,2,1005,15016,320,50,1637,0,161,100046,91,294,377,5,198,5,2,1905,3647,449
2451,0,1,1,0,1005,17264,320,50,1872,3,39,-1,23,493,240,12,451,18,0,1905,14352,3
2452,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,186,269
2453,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,735,280,1662
2454,0,0,0,0,1002,21660,320,50,2446,3,171,100228,156,291,377,5,451,18,0,2404,15940,1436
2455,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7623,269
2456,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,15269,752
2457,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15627,547
2458,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10369,1181
2459,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,4594,1539
2460,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15754,1359
2461,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15126,1110
2462,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,290,1508
2463,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13542,213
2464,0,0,1,0,1005,20508,320,50,2351,3,163,100020,61,294,377,5,479,21,2,1905,1274,1050
2465,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16886,1508
2466,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15287,561
2467,0,0,1,0,1005,6558,320,50,571,2,39,100050,32,294,377,5,430,14,2,1905,5398,1110
2468,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,103,378,4,451,18,0,1905,7369,989
2469,0,0,0,0,1002,21478,300,50,2471,2,167,100105,23,96,377,5,451,18,0,587,5737,999
2470,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,436,425,0,451,18,0,1905,4186,943
2471,0,0,0,0,1002,15707,320,50,1722,0,35,100084,79,294,377,5,9,18,0,177,5471,133
2472,0,1,1,0,1005,18993,320,50,2161,0,35,100130,157,503,13,3,451,18,0,1905,12301,1275
2473,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,2834,205
2474,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3800,438
2475,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,413,408,2,451,18,0,1905,8863,873
2476,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,124,23,4,451,18,0,1905,15274,989
2477,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4597,101
2478,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,5577,943
2479,0,0,0,0,1002,21682,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,8589,397
2480,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13482,561
2481,0,0,0,0,1002,21640,320,50,2485,3,163,100000,93,462,326,5,451,18,0,419,13157,136
2482,0,0,1,0,1005,15705,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,12229,943
2483,0,1,1,0,1005,20596,320,50,2161,0,35,100148,157,272,289,12,451,18,0,1905,3328,1243
2484,0,0,1,2,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5616,1307
2485,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16600,943
2486,0,1,1,0,1005,20632,320,50,2374,3,39,-1,23,493,240,12,451,18,0,1905,8734,943
2487,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,12474,1050
2488,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4637,438
2489,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,126,331,4,451,18,0,1905,13290,1429
2490,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,503,13,3,451,18,0,1905,3445,490
2491,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5125,1508
2492,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,10747,1607
2493,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9621,199
2494,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,518,261
2495,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13682,890
2496,0,0,1,0,1005,20596,320,50,2161,0,35,100168,157,294,377,5,182,5,2,1905,15171,467
2497,0,1,1,0,1005,16615,320,50,1863,3,39,-1,23,550,192,12,451,18,0,1905,1824,1306
2498,0,1,1,0,1005,15703,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,13995,1508
2499,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,249,131,4,451,18,0,1905,13645,989
2500,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,307,452,4,451,18,0,1905,11959,989
2501,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7247,1190
2502,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,454,366,3,451,18,0,1905,2684,522
2503,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,1626
2504,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,262,431,12,451,18,0,1905,7171,943
2505,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,270,397,12,451,18,0,1905,541,395
2506,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10894,395
2507,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3755,1149
2508,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,221,5,7,1910,11473,833
2509,0,0,1,0,1005,16989,320,50,1926,2,39,-1,13,294,377,5,443,5,2,2670,10937,910
2510,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2324,1470
2511,0,0,1,0,1005,20382,320,50,1740,3,943,100060,100,294,377,5,291,5,2,2792,16855,892
2512,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15601,943
2513,0,1,1,0,1005,19772,320,50,2227,0,687,100081,48,182,115,4,451,18,0,1905,16638,1430
2514,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3228,260
2515,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5586,438
2516,0,0,1,0,1005,19015,300,250,2162,2,39,-1,33,204,220,4,451,18,0,1905,14177,1454
2517,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,13010,1725
2518,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17115,543
2519,0,0,1,0,1005,21234,320,50,2434,3,163,100088,61,294,377,5,100,32,2,1905,12283,328
2520,0,1,4,0,1010,21311,320,50,2449,0,163,100105,91,294,377,5,372,18,2,471,13217,1662
2521,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,1696,3299,1662
2522,0,0,1,0,1005,19870,320,50,2271,0,687,100077,48,183,339,12,451,18,0,1905,3403,1095
2523,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5199,199
2524,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14547,395
2525,0,0,1,0,1005,19665,320,50,2253,2,303,100106,52,170,191,2,451,18,0,1905,8900,213
2526,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12609,438
2527,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16396,1070
2528,0,0,1,0,1005,1276,320,50,196,3,303,-1,15,294,377,5,355,5,10,1425,15508,203
2529,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2680,1508
2530,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6704,778
2531,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,476,294,12,451,18,0,1905,6365,910
2532,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,401,349,12,451,18,0,1905,3264,930
2533,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,436,5,2,2582,13583,159
2534,0,0,1,3,1005,15699,320,50,1722,0,35,-1,79,294,377,5,205,5,7,2301,6382,269
2535,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,1697,7308,1662
2536,0,1,1,0,1005,16615,320,50,1863,3,39,-1,23,410,310,12,451,18,0,1905,3144,1743
2537,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15598,1508
2538,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,16878,328
2539,0,0,1,0,1005,20969,320,50,2372,0,813,-1,46,35,192,12,451,18,0,1905,16383,1508
2540,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,8760,1110
2541,0,0,1,2,1005,20596,320,50,2161,0,35,100148,157,294,377,5,360,5,2,1538,11745,833
2542,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7957,993
2543,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,479,21,2,1905,5337,1050
2544,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10554,547
2545,0,1,4,3,1010,21665,320,50,2493,3,35,-1,117,294,377,5,137,18,2,2736,992,1662
2546,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,1795,116
2547,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,235,348,6,451,18,0,1905,11941,989
2548,0,1,5,0,1010,21665,320,50,2493,3,35,100233,117,294,377,5,374,18,2,2344,1723,1685
2549,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1905,11317,833
2550,0,0,1,2,1005,20366,320,50,2333,0,39,100034,157,348,217,12,451,18,0,1905,7208,106
2551,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11467,395
2552,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,8656,1110
2553,0,0,1,0,1005,9248,320,50,768,3,175,100156,42,84,297,4,451,18,0,1905,4577,1702
2554,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,5658,814
2555,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10372,1359
2556,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2909,1110
2557,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6661,227
2558,0,0,1,3,1005,15699,320,50,1722,0,35,100084,79,294,377,5,94,5,2,2355,964,686
2559,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,13211,1508
2560,0,0,1,2,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16971,449
2561,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7327,269
2562,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,485,1408
2563,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,3913,399
2564,0,1,1,0,1005,20362,320,50,2333,0,39,100079,157,206,34,12,451,18,0,1905,14265,810
2565,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6131,1508
2566,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,8052,959
2567,0,0,1,0,1005,15701,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8110,1394
2568,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,943
2569,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,206,34,12,451,18,0,1905,11072,736
2570,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,10696,128
2571,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3240,395
2572,0,0,1,0,1005,18947,320,50,2153,3,427,100063,61,287,164,12,451,18,0,1905,16473,603
2573,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,17201,1508
2574,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1905,12314,810
2575,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1325
2576,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15676,778
2577,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4043,547
2578,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,268,18,2,1641,10615,1097
2579,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,192,943
2580,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15676,943
2581,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14719,1508
2582,0,1,1,0,1005,15708,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,2243,159
2583,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4928,1426
2584,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,9328,814
2585,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,302,22,2,1905,8518,1174
